Dt,Close
2018-08-27,115.63
2018-08-28,115.86
2018-08-29,117.16
2018-08-30,116.49
2018-08-31,116.95
2018-09-04,117.17
2018-09-05,115.91
2018-09-06,115.59
2018-09-07,115.58
2018-09-10,116.01
2018-09-11,116.94
2018-09-12,117.16
2018-09-13,117.36
2018-09-14,116.92
2018-09-17,115.47
2018-09-18,116.94
2018-09-19,116.99
2018-09-20,117.79
2018-09-21,116.92
2018-09-24,116.16
2018-09-25,116.65
2018-09-26,116.92
2018-09-27,117.32
2018-09-28,117.22
2018-10-01,116.86
2018-10-02,115.28
2018-10-03,114.89
2018-10-04,113.09
2018-10-05,112.24
2018-10-08,112.53
2018-10-09,112.2
2018-10-10,108.42
2018-10-11,106.51
2018-10-12,108.48
2018-10-15,108.23
2018-10-16,110.4
2018-10-17,109.49
2018-10-18,107.39
2018-10-19,106.34
2018-10-22,106.77
2018-10-23,106.79
2018-10-24,103.6
2018-10-25,106.73
2018-10-26,103.41
2018-10-29,102.5
2018-10-30,104.04
2018-10-31,105.38
2018-11-01,107.53
2018-11-02,107.97
2018-11-05,108.12
2018-11-06,108.6
2018-11-07,111.54
2018-11-08,111.57
2018-11-09,110.02
2018-11-12,107.81
2018-11-13,107.76
2018-11-14,106.95
2018-11-15,106.79
2018-11-16,106.37
2018-11-19,103.77
2018-11-20,101.42
2018-11-21,102.48
2018-11-23,102.02
2018-11-26,104.31
2018-11-27,104.62
2018-11-28,107.71
2018-11-29,107.21
2018-11-30,107.99
2018-12-03,110.01
2018-12-04,106.05
2018-12-06,106.56
2018-12-07,103.37
2018-12-10,103.45
2018-12-11,103.49
2018-12-12,104.58
2018-12-13,104.06
2018-12-14,102.33
2018-12-17,99.73
2018-12-18,100.51
2018-12-19,98.52
2018-12-20,96.31
2018-12-21,93.76
2018-12-24,91.98
2018-12-26,97.43
2018-12-27,97.95
2018-12-28,97.96
2018-12-31,99.01
