Dt,Close
2018-10-17,31.49
2018-10-18,31.5
2018-10-19,31.82
2018-10-22,31.37
2018-10-23,31.57
2018-10-24,31.94
2018-10-25,32.32
2018-10-26,31.48
2018-10-29,32.0
2018-10-30,32.53
2018-10-31,32.09
2018-11-01,32.21
2018-11-02,31.94
2018-11-05,32.47
2018-11-06,32.65
2018-11-07,33.01
2018-11-08,33.08
2018-11-09,33.12
2018-11-12,33.19
2018-11-13,33.26
2018-11-14,33.25
2018-11-15,32.99
2018-11-16,33.46
2018-11-19,33.55
2018-11-20,33.11
2018-11-21,33.09
2018-11-23,32.97
2018-11-26,33.04
2018-11-27,33.22
2018-11-28,33.49
2018-11-29,33.53
2018-11-30,33.85
2018-12-03,34.01
2018-12-04,33.56
2018-12-06,34.48
2018-12-07,33.96
2018-12-10,33.83
2018-12-11,33.89
2018-12-12,33.25
2018-12-13,33.48
2018-12-14,33.42
2018-12-17,32.17
2018-12-18,32.49
2018-12-19,32.19
2018-12-20,31.8
2018-12-21,30.95
2018-12-24,29.81
2018-12-26,30.76
2018-12-27,30.83
2018-12-28,30.94
2018-12-31,31.0
