Dt,Close
2018-06-29,58.07
2018-07-02,57.76
2018-07-03,57.66
2018-07-05,58.16
2018-07-06,58.45
2018-07-09,58.97
2018-07-10,59.47
2018-07-11,58.47
2018-07-12,58.61
2018-07-13,58.58
2018-07-16,58.11
2018-07-17,58.87
2018-07-18,58.32
2018-07-19,58.53
2018-07-20,58.29
2018-07-23,57.97
2018-07-24,58.72
2018-07-25,59.18
2018-07-26,59.52
2018-07-27,59.3
2018-07-30,59.19
2018-07-31,59.73
2018-08-01,59.12
2018-08-02,58.73
2018-08-03,59.29
2018-08-06,59.27
2018-08-07,59.47
2018-08-08,59.22
2018-08-09,59.54
2018-08-10,58.68
2018-08-13,58.09
2018-08-14,58.58
2018-08-15,57.65
2018-08-16,58.0
2018-08-17,58.43
2018-08-20,58.84
2018-08-21,59.07
2018-08-22,58.77
2018-08-23,58.37
2018-08-24,59.13
2018-08-27,59.94
2018-08-28,59.71
2018-08-29,60.16
2018-08-30,59.45
2018-08-31,59.27
2018-09-04,58.86
2018-09-05,59.25
2018-09-06,59.37
2018-09-07,58.98
2018-09-10,59.05
2018-09-11,59.17
2018-09-12,59.2
2018-09-13,59.43
2018-09-14,59.41
2018-09-17,59.62
2018-09-18,59.68
2018-09-19,60.33
2018-09-20,60.98
2018-09-21,60.56
2018-09-24,59.71
2018-09-25,59.4
2018-09-26,58.81
2018-09-27,58.3
2018-09-28,57.93
2018-10-01,58.51
2018-10-02,58.76
2018-10-03,58.34
2018-10-04,58.07
2018-10-05,57.64
2018-10-08,57.61
2018-10-09,55.7
2018-10-10,54.24
2018-10-11,53.61
2018-10-12,53.76
2018-10-15,53.58
2018-10-16,54.44
2018-10-17,54.09
2018-10-18,53.48
2018-10-19,53.1
2018-10-22,52.68
2018-10-23,52.16
2018-10-24,50.51
2018-10-25,51.16
2018-10-26,50.86
2018-10-29,50.74
2018-10-30,51.9
2018-10-31,52.61
2018-11-01,54.09
2018-11-02,53.96
2018-11-05,54.12
2018-11-06,55.01
2018-11-07,56.0
2018-11-08,55.76
2018-11-09,54.98
2018-11-12,54.17
2018-11-13,54.01
2018-11-14,53.95
2018-11-15,54.69
2018-11-16,55.24
2018-11-19,54.45
2018-11-20,53.46
2018-11-21,53.89
2018-11-23,53.31
2018-11-26,53.92
2018-11-27,53.26
2018-11-28,54.08
2018-11-29,54.47
2018-11-30,54.61
2018-12-03,55.57
2018-12-04,53.92
2018-12-06,53.19
2018-12-07,51.91
2018-12-10,52.05
2018-12-11,51.88
2018-12-12,52.33
2018-12-13,51.72
2018-12-14,51.32
2018-12-17,50.44
2018-12-18,50.72
2018-12-19,50.03
2018-12-20,49.36
2018-12-21,48.6
2018-12-24,47.34
2018-12-26,49.46
2018-12-27,50.37
2018-12-28,50.1
2018-12-31,50.52
