Date,Open,High,Low,Close,Adj Close,Volume
2018-04-25,86.32,87.699997,85.889999,87.16999799999999,85.656624,6760400
2018-04-26,87.16999799999999,88.32,86.900002,87.940002,86.41325400000001,5782500
2018-04-27,87.870003,87.900002,87.08000200000001,87.290001,85.774536,5651100
2018-04-30,87.940002,89.660004,87.91999799999999,88.459999,86.92423199999999,8685900
2018-05-01,87.66999799999999,88.010002,86.349998,87.410004,85.89245600000001,6957700
2018-05-02,87.129997,87.25,86.160004,86.339996,84.841026,6083000
2018-05-03,86.190002,86.290001,85.120003,86.230003,84.732941,6876100
2018-05-04,86.0,88.099998,85.360001,87.529999,86.01037600000001,6971500
2018-05-07,87.489998,87.5,85.269997,85.470001,83.986137,10783600
2018-05-08,85.519997,85.849998,84.91999799999999,85.739998,84.25145,6551400
2018-05-09,82.559998,83.68,82.0,83.059998,81.617981,32265200
2018-05-10,82.639999,83.769997,82.010002,82.690002,81.766304,15857600
2018-05-11,82.690002,83.519997,81.949997,83.379997,82.448593,9934800
2018-05-14,83.889999,84.790001,83.650002,84.389999,83.447304,9499200
2018-05-15,84.059998,84.879997,83.800003,84.519997,83.575851,9322900
2018-05-16,84.870003,86.129997,84.739998,86.129997,85.16787,13733600
2018-05-17,87.040001,87.589996,83.849998,84.489998,83.546188,29720700
2018-05-18,84.239998,84.440002,83.489998,83.639999,82.705688,12043100
2018-05-21,84.139999,84.540001,83.82,84.510002,83.56597099999999,10715700
2018-05-22,84.5,84.809998,83.290001,83.370003,82.438705,8067300
2018-05-23,82.949997,83.019997,82.16999799999999,83.010002,82.082726,9231000
2018-05-24,83.0,83.0,81.779999,82.849998,81.924515,8576200
2018-05-25,82.849998,83.339996,82.32,82.459999,81.538864,5913500
2018-05-29,81.959999,82.519997,81.809998,82.400002,81.479538,8428200
2018-05-30,82.449997,84.230003,82.260002,84.120003,83.180328,9314100
2018-05-31,83.940002,84.309998,82.510002,82.540001,81.61797299999999,11468700
2018-06-01,83.040001,83.41999799999999,82.849998,82.989998,82.062943,5237900
2018-06-04,83.5,85.519997,83.300003,85.41999799999999,84.465805,10922000
2018-06-05,85.449997,85.470001,84.25,84.620003,83.67474399999999,8281400
2018-06-06,84.949997,85.150002,84.349998,84.559998,83.615402,7362800
2018-06-07,84.779999,85.760002,84.690002,84.949997,84.001053,7705700
2018-06-08,84.779999,85.190002,84.139999,84.360001,83.417648,7602400
2018-06-11,84.410004,84.540001,83.790001,84.300003,83.358315,6252300
2018-06-12,84.32,84.589996,83.470001,84.099998,83.16055300000001,8061700
2018-06-13,83.889999,84.370003,83.849998,84.089996,83.15065799999999,6358400
2018-06-14,84.220001,84.809998,83.66999799999999,83.790001,82.854012,7517400
2018-06-15,83.5,83.989998,83.059998,83.699997,82.765015,12503000
2018-06-18,83.050003,83.57,82.82,83.0,82.072838,8502300
2018-06-19,82.599998,83.620003,82.370003,83.610001,82.676018,9352500
2018-06-20,83.709999,83.82,83.160004,83.610001,82.676018,7966600
2018-06-21,83.400002,84.550003,82.900002,84.209999,83.269318,8092000
2018-06-22,84.459999,84.849998,84.099998,84.82,83.872513,10813000
2018-06-25,84.589996,86.599998,84.480003,86.470001,85.504082,15939500
2018-06-26,86.529999,87.050003,85.760002,85.980003,85.019547,10126200
2018-06-27,85.900002,87.489998,85.550003,86.889999,85.91938,10299700
2018-06-28,86.849998,87.290001,85.690002,85.860001,84.900894,8467000
2018-06-29,85.900002,86.199997,85.519997,85.650002,84.693237,8255600
2018-07-02,85.650002,85.940002,83.400002,84.0,83.06166800000001,8125100
2018-07-03,84.089996,85.050003,84.089996,84.440002,83.496758,4396200
2018-07-05,84.940002,85.58000200000001,84.269997,84.57,83.625298,5367500
2018-07-06,84.199997,84.870003,83.82,84.510002,83.56597099999999,5613700
2018-07-09,85.0,86.470001,84.769997,85.93,84.970108,6575400
2018-07-10,85.93,87.33000200000001,85.879997,87.209999,86.235809,6048400
2018-07-11,87.059998,87.150002,86.389999,86.529999,85.5634,5595900
2018-07-12,86.940002,87.410004,86.220001,86.519997,85.553513,4888600
2018-07-13,86.519997,87.989998,86.5,87.699997,86.720337,6388600
2018-07-16,87.620003,87.720001,86.83000200000001,87.639999,86.66100300000001,4447200
2018-07-17,87.400002,88.699997,87.400002,88.190002,87.204865,5911500
2018-07-18,88.33000200000001,89.190002,87.940002,88.07,87.086205,5045500
2018-07-19,87.860001,88.480003,87.410004,87.720001,86.740112,4883100
2018-07-20,87.400002,88.16999799999999,87.199997,88.059998,87.076317,4815100
2018-07-23,87.650002,88.150002,87.379997,87.629997,86.651115,4150000
2018-07-24,88.120003,88.5,87.610001,87.959999,86.977432,5589500
2018-07-25,87.269997,88.019997,87.110001,87.900002,86.918098,5809100
2018-07-26,88.5,89.43,88.18,88.230003,87.244423,6548300
2018-07-27,88.639999,88.879997,88.029999,88.129997,87.145531,4679400
2018-07-30,88.0,88.940002,87.889999,88.879997,87.887146,6010700
2018-07-31,89.0,89.660004,88.800003,89.230003,88.233246,6708100
2018-08-01,88.860001,89.129997,87.879997,88.239998,87.25430300000001,5050000
2018-08-02,87.940002,88.839996,87.620003,88.760002,87.768501,4306100
2018-08-03,89.190002,90.279999,89.0,89.599998,88.599106,5747200
2018-08-06,89.309998,89.980003,89.129997,89.66999799999999,88.668327,4651600
2018-08-07,89.83000200000001,90.360001,89.650002,89.769997,88.767204,4526700
2018-08-08,89.970001,90.230003,89.370003,90.050003,89.04409,5041100
2018-08-09,89.459999,89.629997,88.760002,89.010002,88.526909,4725600
2018-08-10,88.699997,90.370003,88.650002,90.18,89.690552,8244900
2018-08-13,90.199997,90.540001,89.370003,89.639999,89.153488,5879200
2018-08-14,89.639999,91.120003,89.629997,90.849998,90.35691800000001,5836800
2018-08-15,90.25,90.410004,89.66999799999999,90.220001,89.730339,8616900
2018-08-16,100.110001,100.209999,97.910004,98.639999,98.104637,42631300
2018-08-17,97.769997,99.66999799999999,97.610001,97.849998,97.318924,16463300
2018-08-20,97.66999799999999,98.290001,95.949997,96.0,95.478966,12679300
2018-08-21,95.959999,96.360001,95.360001,96.08000200000001,95.558533,10531300
2018-08-22,96.199997,96.849998,95.230003,95.66999799999999,95.150757,7765700
2018-08-23,95.5,95.860001,95.059998,95.18,94.663422,6096400
2018-08-24,95.089996,95.660004,94.349998,94.949997,94.434662,8594300
2018-08-27,95.260002,95.610001,94.290001,94.540001,94.026894,7040300
2018-08-28,94.769997,96.349998,94.529999,96.07,95.54858399999999,9983000
2018-08-29,96.279999,96.83000200000001,95.529999,95.639999,95.120918,7862800
2018-08-30,95.5,96.5,95.449997,96.099998,95.578423,7058700
2018-08-31,96.190002,96.440002,95.110001,95.860001,95.339729,6324700
2018-09-04,95.800003,96.269997,95.239998,95.360001,94.842445,8280700
2018-09-05,95.66999799999999,96.83000200000001,95.360001,96.620003,96.09560400000001,9474600
2018-09-06,96.529999,96.720001,96.010002,96.449997,95.926521,6150800
2018-09-07,95.800003,96.480003,95.639999,95.83000200000001,95.30989100000001,6672400
2018-09-10,96.110001,97.190002,96.089996,96.900002,96.374084,8332600
2018-09-11,97.269997,97.660004,96.489998,96.639999,96.115494,6463500
2018-09-12,96.260002,96.739998,95.93,95.970001,95.449135,5900000
2018-09-13,95.32,95.620003,94.910004,95.120003,94.60374499999999,7652900
2018-09-14,94.529999,94.839996,94.349998,94.589996,94.076614,6319400
2018-09-17,94.75,95.480003,94.370003,94.82,94.305374,5329800
2018-09-18,94.459999,95.589996,94.150002,95.43,94.912064,6759800
2018-09-19,95.57,95.889999,94.879997,95.239998,94.723091,5675100
2018-09-20,95.349998,95.790001,94.949997,95.75,95.230324,5552300
2018-09-21,95.91999799999999,96.290001,95.629997,95.900002,95.379509,9530100
2018-09-24,95.440002,96.0,94.860001,94.91999799999999,94.404831,5337000
2018-09-25,95.989998,96.519997,94.989998,95.099998,94.58384699999999,6193200
2018-09-26,95.099998,95.589996,94.519997,94.589996,94.076614,5918600
2018-09-27,94.190002,94.959999,93.82,94.129997,93.619118,5363400
2018-09-28,94.279999,94.370003,93.690002,93.910004,93.400314,6306300
2018-10-01,94.290001,94.660004,94.040001,94.400002,93.88765,4994300
2018-10-02,93.93,95.610001,93.849998,95.150002,94.633583,7754600
2018-10-03,95.5,95.540001,94.040001,94.07,93.559441,6327400
2018-10-04,94.07,94.5,93.199997,94.209999,93.698685,6045300
2018-10-05,93.860001,94.190002,92.889999,93.309998,92.803566,6693400
2018-10-08,93.25,94.93,93.019997,94.690002,94.176079,5762600
2018-10-09,95.639999,97.739998,95.190002,97.08000200000001,96.553108,11598900
2018-10-10,96.599998,97.849998,95.699997,95.760002,95.240273,9002800
2018-10-11,95.809998,96.290001,93.599998,93.91999799999999,93.410255,9926500
2018-10-12,94.760002,95.16999799999999,93.66999799999999,94.809998,94.295425,8553900
2018-10-15,94.5,94.989998,93.82,93.82,93.310799,8305500
2018-10-16,94.699997,96.07,94.339996,95.809998,95.28999300000001,11241700
2018-10-17,95.18,96.620003,94.900002,96.559998,96.035927,9539400
2018-10-18,96.400002,97.25,95.739998,96.16999799999999,95.648041,11398400
2018-10-19,96.0,97.650002,96.0,97.150002,96.622726,8950700
2018-10-22,97.339996,97.58000200000001,96.739998,97.139999,96.612778,7122900
2018-10-23,96.5,97.989998,96.110001,97.800003,97.269203,9405800
2018-10-24,97.5,99.16999799999999,97.279999,97.559998,97.030495,10364700
2018-10-25,98.010002,99.480003,97.0,99.18,98.641708,10737100
2018-10-26,98.809998,99.66999799999999,98.019997,98.940002,98.403015,14925600
2018-10-29,99.510002,101.730003,99.089996,99.800003,99.258347,12706100
2018-10-30,100.209999,102.599998,100.059998,102.41999799999999,101.86412,12708500
2018-10-31,102.489998,102.489998,100.120003,100.279999,99.735741,12354900
2018-11-01,99.959999,101.16999799999999,99.720001,100.58000200000001,100.034111,7735100
2018-11-02,100.879997,101.57,100.309998,101.339996,100.789978,7303200
2018-11-05,101.190002,103.16999799999999,100.629997,102.910004,102.35147099999999,7616800
2018-11-06,102.540001,103.440002,102.050003,103.33000200000001,102.769188,6368700
2018-11-07,103.660004,104.470001,103.050003,104.32,103.753815,8672600
2018-11-08,104.33000200000001,105.260002,104.029999,104.879997,104.31076800000001,5961400
2018-11-09,105.0,105.900002,104.809998,105.559998,104.987076,8450400
2018-11-12,105.5,106.209999,103.650002,103.870003,103.306259,8943100
2018-11-13,103.66999799999999,104.150002,102.540001,102.940002,102.381302,7956700
2018-11-14,103.0,103.150002,101.010002,101.529999,100.978951,10481900
2018-11-15,102.32,102.800003,98.620003,99.540001,98.999756,16082600
2018-11-16,98.82,99.41999799999999,96.91999799999999,97.690002,97.159798,14235200
2018-11-19,97.940002,98.25,96.43,96.779999,96.25473000000001,9214400
2018-11-20,94.980003,95.199997,93.599998,94.160004,93.64895600000001,12620600
2018-11-21,94.360001,94.91999799999999,93.309998,94.16999799999999,93.658897,9350900
2018-11-23,94.129997,95.550003,94.129997,95.099998,94.58384699999999,4890000
2018-11-26,95.690002,96.07,94.739998,95.150002,94.633583,10034600
2018-11-27,94.989998,95.540001,94.410004,95.040001,94.524178,9042300
2018-11-28,95.449997,97.620003,95.050003,97.459999,96.931046,10070800
2018-11-29,97.019997,97.83000200000001,96.739998,97.290001,96.761971,6241300
2018-11-30,97.400002,98.43,97.07,97.650002,97.12001,10664000
2018-12-03,98.019997,99.589996,97.66999799999999,98.75,98.214043,9082100
2018-12-04,98.25,98.959999,95.610001,95.809998,95.28999300000001,10426300
2018-12-06,94.940002,95.410004,93.099998,94.769997,94.769997,10367200
2018-12-07,94.5,95.129997,92.449997,93.190002,93.190002,8496500
2018-12-10,93.559998,94.25,92.339996,93.940002,93.940002,7276900
2018-12-11,94.25,94.489998,93.25,93.849998,93.849998,6452500
2018-12-12,94.300003,94.300003,93.059998,93.110001,93.110001,9639200
2018-12-13,93.25,93.68,92.43,92.959999,92.959999,8042300
2018-12-14,92.050003,92.559998,91.57,91.849998,91.849998,11493600
2018-12-17,91.220001,92.010002,90.160004,90.769997,90.769997,9001800
2018-12-18,90.800003,91.260002,90.279999,91.08000200000001,91.08000200000001,9606700
2018-12-19,91.290001,93.0,90.25,90.550003,90.550003,12231500
2018-12-20,90.110001,90.110001,86.139999,87.279999,87.279999,16373800
2018-12-21,86.870003,89.470001,86.800003,87.129997,87.129997,14921500
2018-12-24,86.540001,87.57,85.779999,85.82,85.82,6110300
2018-12-26,86.41999799999999,90.41999799999999,86.300003,90.410004,90.410004,10028300
2018-12-27,89.75,91.610001,88.440002,91.589996,91.589996,9881500
2018-12-28,92.07,93.470001,91.650002,92.129997,92.129997,9874000
2018-12-31,92.66999799999999,93.389999,92.25,93.150002,93.150002,7005800
